host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,cluster
f,moderate,f,1,Western Addition,37.77827,-122.43966,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,195,89.0,10.0,9.0,10.0,10.0,10.0,9.0,199.0,1
t,strict_14_with_grace_period,f,2,Twin Peaks,37.74711,-122.44678,House,Private room,4,1,2,2,Real Bed,3,1,100.0,10.0,10.0,10.0,6.0,8.0,8.0,425.0,0
f,moderate,f,1,Marina,37.80632,-122.43648999999999,Apartment,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,f,1,Haight Ashbury,37.76611,-122.44561000000002,Condominium,Entire home/apt,4,1,2,1,Real Bed,31,7,100.0,10.0,9.0,10.0,10.0,10.0,10.0,160.0,1
f,strict_14_with_grace_period,f,33,Russian Hill,37.79851,-122.42066000000001,Townhouse,Entire home/apt,2,1,1,1,Real Bed,30,9,84.0,9.0,10.0,10.0,9.0,10.0,8.0,148.0,0
t,strict_14_with_grace_period,t,3,Bernal Heights,37.737590000000004,-122.42298999999998,House,Private room,2,1,1,1,Real Bed,1,144,96.0,10.0,9.0,10.0,10.0,10.0,9.0,72.0,1
f,strict_14_with_grace_period,f,1,Castro/Upper Market,3.7765400000000002,-122.43743,Apartment,Entire home/apt,5,1,2,2,Real Bed,2,181,94.0,10.0,10.0,10.0,10.0,10.0,9.0,229.0,1
f,strict_14_with_grace_period,t,1,Downtown/Civic Center,37.788779999999996,-122.41197,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,26,86.0,9.0,9.0,9.0,10.0,10.0,9.0,86.0,0
t,moderate,f,3,Pacific Heights,37.79753,-122.42392,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,112,96.0,10.0,9.0,10.0,10.0,10.0,9.0,180.0,1
f,strict_14_with_grace_period,f,2,Downtown/Civic Center,37.78982,-122.41113999999999,Apartment,Private room,2,1,1,1,Real Bed,30,20,97.0,10.0,10.0,10.0,10.0,9.0,9.0,225.0,1
t,strict_14_with_grace_period,f,3,Haight Ashbury,3.7767699999999995,-122.44893,Apartment,Entire home/apt,7,1,3,4,Real Bed,30,10,98.0,10.0,10.0,10.0,10.0,10.0,9.0,290.0,1
f,moderate,f,2,Downtown/Civic Center,37.78951,-122.41098999999998,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,21,95.0,10.0,10.0,10.0,10.0,9.0,9.0,325.0,1
f,strict_14_with_grace_period,f,1,Glen Park,37.73836,-122.42705,Apartment,Entire home/apt,4,1,2,2,Real Bed,30,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,178.0,1
t,moderate,t,4,Mission,37.749140000000004,-122.41878,Apartment,Private room,2,1,1,2,Real Bed,5,102,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,1
t,moderate,f,1,Excelsior,37.71954,-122.42683999999998,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,184,97.0,10.0,10.0,10.0,10.0,9.0,10.0,117.0,1
f,flexible,f,2,Glen Park,37.74152,-122.42617,Apartment,Private room,1,1,1,1,Real Bed,30,3,93.0,9.0,10.0,10.0,10.0,10.0,10.0,73.0,1
t,moderate,t,2,Inner Sunset,37.76099,-122.46521000000001,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,259,99.0,10.0,10.0,10.0,10.0,10.0,10.0,141.0,1
t,moderate,t,2,Inner Sunset,37.75927,-122.46311000000001,Guest suite,Entire home/apt,2,1,1,1,Real Bed,3,269,99.0,10.0,10.0,10.0,10.0,10.0,9.0,199.0,1
f,moderate,f,2,Mission,37.755109999999995,-122.41515,Apartment,Entire home/apt,6,2,3,3,Real Bed,30,122,98.0,10.0,10.0,10.0,10.0,9.0,10.0,425.0,1
f,strict_14_with_grace_period,f,1,Noe Valley,37.75091,-122.43731000000001,Apartment,Entire home/apt,3,1,1,1,Real Bed,30,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0,1
t,strict_14_with_grace_period,f,1,Haight Ashbury,37.762229999999995,-122.44967,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,32,99.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
f,moderate,t,1,Outer Sunset,37.75575,-122.47917,Guest suite,Entire home/apt,2,1,1,1,Real Bed,1,321,93.0,10.0,9.0,10.0,10.0,10.0,9.0,99.0,1
t,moderate,f,1,Nob Hill,37.79148,-122.41386000000001,Condominium,Entire home/apt,14,2,3,4,Real Bed,2,37,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1250.0,1
t,strict_14_with_grace_period,t,6,Presidio Heights,37.781729999999996,-122.45636,House,Private room,2,1,1,1,Real Bed,5,3,100.0,10.0,9.0,10.0,9.0,10.0,9.0,189.0,1
f,strict_14_with_grace_period,f,1,Marina,37.802279999999996,-122.42947,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,16,94.0,10.0,9.0,10.0,10.0,10.0,9.0,122.0,1
t,moderate,f,1,South of Market,37.77576,-122.41548999999999,Guest suite,Entire home/apt,2,1,0,1,Real Bed,2,315,98.0,10.0,10.0,10.0,10.0,9.0,10.0,170.0,1
f,strict_14_with_grace_period,f,1,Castro/Upper Market,37.75667,-122.43671,House,Entire home/apt,8,2,4,4,Real Bed,2,17,93.0,9.0,9.0,10.0,10.0,10.0,9.0,375.0,1
f,strict_14_with_grace_period,f,1,Inner Richmond,37.77786,-122.46568,Condominium,Entire home/apt,6,1,2,4,Real Bed,3,46,97.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,1
t,strict_14_with_grace_period,f,1,Outer Richmond,37.774440000000006,-122.48746000000001,Guest suite,Entire home/apt,3,1,1,1,Real Bed,5,74,99.0,10.0,10.0,10.0,10.0,9.0,10.0,164.0,1
t,strict_14_with_grace_period,f,3,Inner Sunset,37.765159999999995,-122.47378,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,23,93.0,9.0,9.0,10.0,10.0,9.0,9.0,185.0,1
t,moderate,f,1,Castro/Upper Market,37.75656,-122.43436000000001,House,Private room,2,1,1,1,Real Bed,3,205,97.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,1
t,moderate,t,1,Mission,3.77547,-122.40303,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,100,99.0,10.0,10.0,10.0,10.0,9.0,10.0,129.0,1
t,strict_14_with_grace_period,t,1,Outer Mission,3.7728300000000004,-122.44826,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,136,96.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0,1
t,moderate,f,1,Western Addition,37.773709999999994,-122.42472,House,Entire home/apt,4,1,2,2,Real Bed,30,130,96.0,10.0,10.0,10.0,10.0,10.0,9.0,99.0,1
t,moderate,f,2,Inner Richmond,37.778220000000005,-122.45657,House,Entire home/apt,6,2,3,3,Real Bed,30,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0,1
f,strict_14_with_grace_period,f,1,Haight Ashbury,37.76441,-122.44718999999999,House,Entire home/apt,6,3,3,4,Real Bed,3,23,97.0,10.0,10.0,9.0,10.0,10.0,10.0,450.0,1
f,strict_14_with_grace_period,f,2,Noe Valley,37.74491,-122.43269,Apartment,Entire home/apt,4,2,2,3,Real Bed,31,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,1
t,moderate,f,2,Western Addition,37.77815,-122.43697,House,Private room,2,1,1,2,Real Bed,2,183,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,1
t,moderate,f,2,Potrero Hill,37.76146,-122.40241,House,Private room,5,1,1,2,Real Bed,3,100,99.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,1
t,moderate,f,1,Mission,37.76829,-122.42478999999999,House,Entire home/apt,2,1,1,1,Real Bed,3,189,96.0,10.0,10.0,10.0,10.0,10.0,9.0,165.0,1
t,strict_14_with_grace_period,t,3,Pacific Heights,37.79659,-122.42751000000001,Apartment,Entire home/apt,4,1,2,2,Real Bed,3,33,96.0,10.0,10.0,10.0,10.0,10.0,9.0,495.0,1
f,moderate,f,5,Western Addition,3.7770900000000003,-122.42853999999998,Apartment,Entire home/apt,3,3,2,2,Real Bed,30,28,94.0,10.0,10.0,10.0,10.0,10.0,9.0,160.0,1
f,moderate,f,1,Bernal Heights,37.736709999999995,-122.41441999999999,Condominium,Private room,1,1,1,1,Real Bed,30,8,93.0,10.0,8.0,10.0,9.0,9.0,8.0,90.0,0
f,moderate,t,4,Ocean View,37.71717,-122.46829,House,Private room,2,0,1,1,Real Bed,1,86,86.0,9.0,8.0,10.0,10.0,10.0,9.0,60.0,1
f,strict_14_with_grace_period,f,1,Potrero Hill,37.75843,-122.40183999999999,Apartment,Private room,2,1,0,1,Real Bed,30,93,94.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,1
t,moderate,t,1,Mission,3.7758199999999995,-122.41983,House,Private room,2,1,1,1,Real Bed,2,249,97.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,1
t,strict_14_with_grace_period,f,3,Marina,37.80442,-122.43762,Townhouse,Entire home/apt,4,1,2,3,Real Bed,2,29,97.0,10.0,10.0,10.0,10.0,10.0,9.0,595.0,1
f,strict_14_with_grace_period,f,5,West of Twin Peaks,37.73532,-122.46428999999999,House,Private room,2,3,1,1,Real Bed,2,121,92.0,9.0,10.0,9.0,9.0,9.0,9.0,51.0,0
t,moderate,f,1,Potrero Hill,37.76057,-122.39653,Apartment,Entire home/apt,4,1,2,2,Real Bed,3,57,97.0,10.0,10.0,10.0,10.0,10.0,9.0,450.0,1
t,moderate,f,1,Outer Sunset,37.75085,-122.47896000000001,Apartment,Entire home/apt,4,1,0,4,Real Bed,2,266,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,f,3,Outer Sunset,37.76256,-122.50589,Apartment,Entire home/apt,2,1,1,2,Real Bed,90,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,117.0,1
f,strict_14_with_grace_period,t,1,South of Market,37.78034,-122.40326,Apartment,Private room,2,1,1,1,Real Bed,45,2,60.0,8.0,8.0,10.0,10.0,8.0,6.0,77.0,0
f,moderate,t,15,Pacific Heights,37.79707,-122.42504,Hotel,Private room,2,1,1,1,Real Bed,1,43,90.0,9.0,9.0,10.0,10.0,10.0,9.0,109.0,1
f,moderate,t,15,Marina,37.79744,-122.42535,Hotel,Private room,4,1,1,2,Real Bed,1,233,90.0,9.0,9.0,10.0,10.0,10.0,9.0,129.0,1
t,strict_14_with_grace_period,f,2,Outer Richmond,37.77789,-122.50778999999999,House,Entire home/apt,10,2,5,6,Real Bed,4,5,92.0,10.0,10.0,10.0,10.0,10.0,9.0,600.0,1
f,moderate,f,1,Ocean View,37.72065,-122.45629,Apartment,Entire home/apt,6,2,3,1,Real Bed,30,29,90.0,9.0,8.0,10.0,9.0,8.0,8.0,225.0,0
f,strict_14_with_grace_period,t,1,Parkside,37.74474,-122.49085,House,Entire home/apt,4,1,2,2,Real Bed,1,270,92.0,9.0,10.0,10.0,10.0,9.0,9.0,209.0,1
t,moderate,f,4,Western Addition,37.78631,-122.44237,House,Entire home/apt,12,3,4,8,Real Bed,2,11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1850.0,1
f,strict_14_with_grace_period,t,1,Nob Hill,37.79707,-122.41051000000002,Condominium,Entire home/apt,5,2,3,4,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,9000.0,1
t,moderate,f,4,Western Addition,37.780390000000004,-122.43315,Townhouse,Private room,2,1,1,1,Real Bed,2,135,99.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
f,strict_14_with_grace_period,f,3,Nob Hill,37.79461,-122.41213,Apartment,Private room,2,1,1,1,Real Bed,1,297,86.0,9.0,8.0,9.0,9.0,9.0,8.0,85.0,0
f,moderate,t,15,Marina,37.79793,-122.42527,Hotel,Private room,4,1,1,2,Real Bed,1,202,89.0,9.0,9.0,10.0,9.0,10.0,9.0,129.0,1
t,moderate,f,1,Pacific Heights,37.78915,-122.44661,Condominium,Private room,1,1,1,1,Real Bed,4,70,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0,1
t,strict_14_with_grace_period,t,1,Bayview,37.73908,-122.38356999999999,House,Entire home/apt,4,1,2,2,Real Bed,31,157,96.0,10.0,10.0,10.0,10.0,8.0,9.0,210.0,1
t,flexible,f,3,Outer Mission,37.72671,-122.43538000000001,Guest suite,Entire home/apt,4,1,2,2,Real Bed,2,371,96.0,10.0,10.0,10.0,10.0,9.0,9.0,155.0,1
f,strict_14_with_grace_period,f,1,Bernal Heights,3.77346,-122.42473000000001,House,Entire home/apt,4,1,2,4,Real Bed,30,103,98.0,10.0,10.0,10.0,10.0,9.0,10.0,275.0,1
t,moderate,f,2,Western Addition,37.77852,-122.44247,Condominium,Entire home/apt,4,2,2,2,Real Bed,1,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1200.0,1
t,moderate,t,6,Bernal Heights,37.743829999999996,-122.40959,House,Private room,1,1,1,1,Real Bed,2,97,98.0,10.0,10.0,10.0,10.0,10.0,10.0,119.0,1
t,moderate,t,2,Bernal Heights,37.74437,-122.40903999999999,House,Private room,3,2,1,2,Real Bed,2,228,98.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0,1
t,flexible,t,1,Marina,37.79637,-122.44636000000001,Guest suite,Entire home/apt,2,1,1,1,Real Bed,4,19,99.0,10.0,10.0,9.0,10.0,10.0,9.0,220.0,1
f,strict_14_with_grace_period,f,2,Western Addition,37.77649,-122.43672,Apartment,Entire home/apt,4,1,1,3,Real Bed,5,57,94.0,10.0,9.0,10.0,10.0,10.0,9.0,170.0,1
t,moderate,f,2,Castro/Upper Market,37.76255,-122.44548,Townhouse,Private room,2,1,1,1,Real Bed,2,158,96.0,10.0,10.0,10.0,9.0,10.0,9.0,123.0,1
t,moderate,t,2,Bernal Heights,37.744609999999994,-122.40966,House,Private room,3,2,1,2,Real Bed,2,142,98.0,10.0,10.0,10.0,10.0,10.0,9.0,139.0,1
t,moderate,f,1,Inner Sunset,37.75654,-122.46643,House,Private room,2,1,1,1,Real Bed,2,183,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,1
f,moderate,t,15,Marina,37.79782,-122.42586999999999,Hotel,Private room,2,1,1,1,Real Bed,1,67,90.0,10.0,9.0,10.0,10.0,10.0,9.0,99.0,1
f,strict_14_with_grace_period,t,1,Mission,37.75372,-122.40883000000001,House,Entire home/apt,6,2,3,3,Real Bed,3,6,97.0,10.0,9.0,10.0,10.0,10.0,10.0,249.0,1
f,strict_14_with_grace_period,f,8,Noe Valley,37.75241,-122.43706999999999,Apartment,Private room,4,1,1,3,Real Bed,30,98,94.0,10.0,10.0,10.0,10.0,9.0,9.0,145.0,1
f,moderate,f,1,Parkside,37.73829,-122.50461000000001,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,85,96.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
f,moderate,f,2,Potrero Hill,37.75578,-122.38946000000001,Apartment,Private room,2,1,1,1,Real Bed,4,38,99.0,10.0,10.0,10.0,10.0,9.0,10.0,110.0,1
t,moderate,f,2,Haight Ashbury,37.76317,-122.44678,Townhouse,Private room,1,1,1,1,Real Bed,2,112,98.0,10.0,10.0,10.0,10.0,10.0,10.0,119.0,1
f,strict_14_with_grace_period,f,2,Noe Valley,3.77521,-122.42818,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,9,89.0,9.0,10.0,9.0,9.0,10.0,8.0,140.0,0
f,strict_14_with_grace_period,f,1,Outer Richmond,37.772940000000006,-122.51116999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,220.0,1
f,strict_14_with_grace_period,f,1,Russian Hill,37.798840000000006,-122.42023999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,44,97.0,10.0,10.0,10.0,10.0,10.0,9.0,135.0,1
t,moderate,t,3,Downtown/Civic Center,37.78515,-122.41581000000001,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,140.0,1
f,strict_14_with_grace_period,f,1,Mission,37.76055,-122.42568,Apartment,Entire home/apt,4,2,2,2,Real Bed,3,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,1
f,moderate,f,1,Western Addition,3.7772900000000003,-122.42453,Apartment,Entire home/apt,4,1,1,2,Real Bed,4,68,96.0,10.0,9.0,10.0,10.0,10.0,10.0,80.0,1
t,strict_14_with_grace_period,f,4,Western Addition,37.77837,-122.43441999999999,Townhouse,Entire home/apt,6,2,3,3,Real Bed,2,12,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1100.0,1
t,strict_14_with_grace_period,f,4,Castro/Upper Market,37.76825,-122.42861,Apartment,Private room,2,1,1,2,Real Bed,4,174,99.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,1
t,strict_14_with_grace_period,f,2,North Beach,37.79851,-122.40551,Apartment,Entire home/apt,3,1,1,1,Real Bed,30,99,94.0,10.0,10.0,10.0,10.0,10.0,9.0,135.0,1
f,strict_14_with_grace_period,t,2,Castro/Upper Market,37.75756,-122.43695,Apartment,Entire home/apt,12,3,3,0,Real Bed,30,13,89.0,9.0,9.0,10.0,9.0,9.0,9.0,297.0,1
f,strict_14_with_grace_period,t,2,Castro/Upper Market,3.77561,-122.43668000000001,Condominium,Entire home/apt,10,1,3,6,Real Bed,30,8,94.0,9.0,9.0,10.0,10.0,10.0,9.0,199.0,1
f,strict_14_with_grace_period,f,2,Mission,37.76057,-122.42405,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,24,98.0,10.0,10.0,10.0,10.0,10.0,9.0,195.0,1
t,moderate,f,2,Haight Ashbury,37.76567,-122.45278,Guest suite,Private room,2,1,1,1,Real Bed,2,212,96.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,1
f,strict_14_with_grace_period,t,1,Marina,37.799209999999995,-122.43255,Condominium,Entire home/apt,4,2,2,2,Real Bed,30,16,95.0,10.0,10.0,10.0,10.0,10.0,10.0,333.0,1
t,moderate,f,1,Outer Sunset,37.75699,-122.50766000000002,Cottage,Entire home/apt,3,1,1,2,Real Bed,3,39,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,1
t,strict_14_with_grace_period,f,2,Noe Valley,37.75039,-122.43893,Apartment,Entire home/apt,6,2,2,4,Real Bed,30,64,100.0,10.0,10.0,10.0,10.0,10.0,10.0,240.0,1
f,flexible,t,2,Parkside,37.73977,-122.47769,House,Private room,2,1,1,1,Real Bed,5,86,91.0,10.0,9.0,10.0,10.0,9.0,9.0,104.0,1
t,moderate,f,1,Outer Sunset,37.75734,-122.50854,House,Entire home/apt,3,1,1,2,Real Bed,2,258,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
t,moderate,t,2,Western Addition,37.77662,-122.44431999999999,Guest suite,Entire home/apt,2,1,1,1,Real Bed,30,162,97.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0,1
f,flexible,f,5,Outer Sunset,37.75387,-122.50391,Guest suite,Entire home/apt,3,1,1,1,Real Bed,30,44,86.0,9.0,9.0,9.0,9.0,9.0,9.0,100.0,0
f,moderate,t,4,Ocean View,3.77165,-122.46871000000002,House,Private room,2,1,1,1,Real Bed,1,132,90.0,10.0,8.0,10.0,10.0,9.0,9.0,66.0,1
t,strict_14_with_grace_period,f,4,Noe Valley,37.75093,-122.42702,House,Private room,1,1,1,1,Real Bed,2,241,97.0,10.0,10.0,10.0,10.0,10.0,9.0,69.0,1
t,moderate,f,2,Western Addition,37.78297,-122.43156,Guest suite,Entire home/apt,2,1,1,1,Real Bed,3,281,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,f,3,Haight Ashbury,37.770720000000004,-122.44813,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,19,96.0,10.0,10.0,10.0,10.0,10.0,9.0,160.0,1
t,strict_14_with_grace_period,f,4,Mission,3.7770699999999997,-122.42376000000002,House,Private room,2,1,1,1,Real Bed,4,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
t,moderate,f,1,Outer Sunset,37.76295,-122.48324,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,262,93.0,10.0,10.0,10.0,10.0,10.0,9.0,160.0,1
t,moderate,f,1,West of Twin Peaks,37.74301,-122.45921000000001,Guest suite,Entire home/apt,2,1,1,1,Futon,2,144,99.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,strict_14_with_grace_period,t,1,Downtown/Civic Center,37.78072,-122.41394,Other,Private room,1,2,1,1,Real Bed,30,2,60.0,6.0,6.0,9.0,8.0,6.0,6.0,40.0,0
f,moderate,f,1,Diamond Heights,37.73602,-122.44301999999999,House,Entire home/apt,3,1,1,1,Real Bed,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,158.0,1
f,strict_14_with_grace_period,f,3,Excelsior,0.00037719999999999995,-122.43831999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,75.0,1
t,flexible,t,1,Haight Ashbury,37.77469,-122.43956000000001,Condominium,Private room,2,1,1,1,Real Bed,3,77,99.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,strict_14_with_grace_period,f,1,Western Addition,37.77657,-122.44551000000001,House,Entire home/apt,4,1,2,2,Real Bed,2,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0,1
f,strict_14_with_grace_period,f,8,Western Addition,37.76999,-122.43086000000001,Apartment,Private room,3,1,1,1,Real Bed,30,6,100.0,10.0,10.0,9.0,10.0,10.0,9.0,100.0,1
t,moderate,f,41,Downtown/Civic Center,37.77523,-122.42061000000001,Condominium,Entire home/apt,2,1,1,2,Real Bed,30,9,96.0,10.0,9.0,8.0,8.0,10.0,9.0,158.0,0
f,moderate,f,1,Potrero Hill,37.759859999999996,-122.39083000000001,House,Entire home/apt,6,2,3,4,Real Bed,2,14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,550.0,1
f,moderate,t,15,Marina,37.79753,-122.42533999999999,Hotel,Private room,4,1,1,2,Real Bed,1,244,91.0,10.0,9.0,10.0,10.0,10.0,9.0,129.0,1
f,strict_14_with_grace_period,f,1,Parkside,37.737320000000004,-122.48147,Apartment,Entire home/apt,4,2,2,2,Real Bed,31,18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,130.0,1
t,flexible,f,1,Noe Valley,37.75378,-122.43698,House,Entire home/apt,2,1,1,1,Real Bed,4,33,97.0,10.0,10.0,10.0,10.0,10.0,9.0,155.0,1
f,strict_14_with_grace_period,f,1,Parkside,37.74156,-122.47803,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,20,94.0,10.0,9.0,10.0,10.0,9.0,9.0,120.0,1
t,moderate,t,3,Pacific Heights,37.789809999999996,-122.43411,House,Private room,2,1,1,1,Real Bed,1,480,99.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0,1
f,strict_14_with_grace_period,f,33,Marina,37.79785,-122.44586000000001,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,134.0,1
t,strict_14_with_grace_period,t,5,Pacific Heights,37.78897,-122.44685,House,Private room,2,1,1,1,Real Bed,3,155,99.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,strict_14_with_grace_period,f,2,Noe Valley,3.77464,-122.43206,Apartment,Entire home/apt,2,1,1,1,Real Bed,32,11,87.0,10.0,9.0,9.0,9.0,9.0,9.0,150.0,0
t,flexible,f,2,Ocean View,37.72172,-122.45335,House,Private room,2,1,1,1,Real Bed,1,51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,1
f,moderate,f,1,Pacific Heights,37.79067,-122.42976999999999,House,Entire home/apt,6,2,3,4,Real Bed,2,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1250.0,1
t,strict_14_with_grace_period,f,2,Inner Sunset,37.763729999999995,-122.45248000000001,House,Entire home/apt,5,2,3,3,Real Bed,2,62,99.0,10.0,10.0,10.0,10.0,10.0,10.0,360.0,1
t,moderate,t,1,West of Twin Peaks,37.73854,-122.46608,House,Entire home/apt,2,1,1,1,Real Bed,2,70,96.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,1
f,flexible,f,25,North Beach,37.79875,-122.40543999999998,Bed and breakfast,Private room,2,0,1,1,Real Bed,1,62,92.0,10.0,9.0,10.0,10.0,10.0,9.0,95.0,1
t,moderate,t,3,Pacific Heights,37.78974,-122.43439,House,Private room,2,1,1,1,Real Bed,1,470,99.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0,1
t,strict_14_with_grace_period,t,4,Twin Peaks,37.757259999999995,-122.44502,Guest suite,Entire home/apt,2,1,1,1,Real Bed,30,36,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,moderate,f,2,Mission,37.75489,-122.41021,House,Private room,4,1,1,1,Real Bed,2,32,89.0,9.0,9.0,10.0,10.0,9.0,9.0,175.0,1
f,moderate,f,21,Western Addition,37.77412,-122.42333,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,21,88.0,9.0,8.0,10.0,10.0,10.0,8.0,110.0,0
f,strict_14_with_grace_period,f,8,Noe Valley,37.75363,-122.43706,Apartment,Private room,2,1,1,1,Real Bed,30,88,93.0,10.0,10.0,10.0,10.0,10.0,9.0,105.0,1
f,strict_14_with_grace_period,t,8,Noe Valley,37.75147,-122.43493000000001,Apartment,Private room,2,1,1,1,Real Bed,30,53,92.0,10.0,9.0,10.0,10.0,10.0,9.0,155.0,1
f,strict_14_with_grace_period,t,8,Noe Valley,37.75375,-122.43709,Apartment,Private room,8,2,4,5,Real Bed,30,53,94.0,10.0,10.0,9.0,10.0,10.0,9.0,169.0,1
f,flexible,f,25,North Beach,37.79891,-122.40611000000001,Bed and breakfast,Shared room,5,10,1,4,Real Bed,1,237,91.0,10.0,9.0,10.0,10.0,10.0,9.0,38.0,1
t,strict_14_with_grace_period,t,3,Western Addition,37.779140000000005,-122.44413,Apartment,Entire home/apt,6,1,2,3,Real Bed,2,48,96.0,10.0,10.0,10.0,10.0,10.0,9.0,225.0,1
f,strict_14_with_grace_period,f,1,Bernal Heights,37.74471,-122.41796000000001,House,Entire home/apt,4,1,2,2,Real Bed,30,10,94.0,10.0,9.0,10.0,10.0,10.0,9.0,145.0,1
t,moderate,f,1,Bernal Heights,3.7745900000000003,-122.41418999999999,Apartment,Entire home/apt,5,1,1,2,Real Bed,3,155,96.0,10.0,10.0,10.0,10.0,10.0,9.0,260.0,1
f,strict_14_with_grace_period,f,1,Bernal Heights,37.74792,-122.42126,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,299.0,1
f,strict_14_with_grace_period,f,2,Western Addition,37.77836,-122.43988999999999,Condominium,Private room,1,1,1,1,Real Bed,4,30,95.0,10.0,10.0,10.0,10.0,9.0,9.0,65.0,1
t,strict_14_with_grace_period,f,2,Mission,37.75742,-122.42365,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,28,91.0,9.0,9.0,9.0,9.0,10.0,9.0,180.0,0
